Type;FSV-13;
Version;3.70;
Date;14.Mar 24;
Mode;ANALYZER;
Center Freq;79500.000000;Hz
Freq Offset;0.000000;Hz
Span;140800.000000;Hz
x-Axis;LIN;
Start;9100.000000;Hz
Stop;149900.000000;Hz
Ref Level;80.000000;dBµV
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;200.000000;Hz
VBW;2000.000000;Hz
SWT;0.100000;s
Trace Mode;AVERAGE;
Detector;RMS;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBµV;
Preamplifier;OFF;
Transducer;OFF;
Values;705;
9100;-10.89752197265625;
9300;-10.452987670898437;
9500;-10.255897521972656;
9700;-11.111320495605469;
9900;-11.140701293945313;
10100;-10.900314331054688;
10300;-11.548553466796875;
10500;-11.329536437988281;
10700;-11.205154418945313;
10900;-11.19915771484375;
11100;-11.346878051757812;
11300;-11.570106506347656;
11500;-11.824562072753906;
11700;-11.520950317382812;
11900;-11.39007568359375;
12100;-11.851997375488281;
12300;-11.925430297851563;
12500;-11.735366821289063;
12700;-11.893936157226563;
12900;-11.746688842773438;
13100;-12.00701904296875;
13300;-12.211174011230469;
13500;-12.384414672851563;
13700;-11.492912292480469;
13900;-11.499107360839844;
14100;-11.537635803222656;
14300;-11.944480895996094;
14500;-11.787757873535156;
14700;-12.39019775390625;
14900;-12.042472839355469;
15100;-12.075576782226563;
15300;-12.178619384765625;
15500;-12.252914428710938;
15700;-12.126350402832031;
15900;-11.979621887207031;
16100;-12.453987121582031;
16300;-12.806236267089844;
16500;-12.649063110351562;
16700;-12.300819396972656;
16900;-12.517105102539063;
17100;-12.926887512207031;
17300;-12.688629150390625;
17500;-11.962203979492188;
17700;-12.430282592773438;
17900;-12.622825622558594;
18100;-12.752433776855469;
18300;-12.266708374023437;
18500;-8.9651870727539063;
18700;-11.804794311523438;
18900;-12.837310791015625;
