sep=,
Type,FSVA3013,
Version,1.40,
Date,01.Nov 2023,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,15076500.000000,Hz
Freq Offset,0.000000,Hz
Start,154500.000000,Hz
Stop,29998500.000000,Hz
Span,29844000.000000,Hz
Ref Level,85.400000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,9000.000000,Hz
VBW,100000.000000,Hz
SWT,0.000654,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,108.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,VIEW,
Detector,RMS,
Values,3317,
154500,30.80747222900390625,
163500,32.6287689208984375,
172500,32.27826690673828125,
181500,30.93697357177734375,
190500,29.57816314697265625,
199500,28.99695587158203125,
208500,30.5251922607421875,
217500,28.84075927734375,
226500,27.5396575927734375,
235500,33.41417694091796875,
244500,32.38278961181640625,
253500,32.5933685302734375,
262500,30.58684539794921875,
271500,27.37235260009765625,
280500,29.74974822998046875,
289500,33.13423919677734375,
298500,29.43206024169921875,
307500,31.007781982421875,
316500,35.98593902587890625,
325500,32.377655029296875,
334500,34.17060089111328125,
343500,32.8830108642578125,
352500,33.2647857666015625,
361500,32.6657867431640625,
370500,31.29328155517578125,
379500,28.33760833740234375,
388500,29.1251373291015625,
397500,30.455718994140625,
406500,31.57940673828125,
415500,32.40677642822265625,
424500,28.58690643310546875,
433500,29.4436798095703125,
442500,26.73690032958984375,
451500,30.08370208740234375,
460500,28.046661376953125,
469500,28.78144073486328125,
478500,30.548004150390625,
487500,31.99628448486328125,
496500,31.075225830078125,
505500,30.16033935546875,
514500,31.9192962646484375,
523500,31.845855712890625,
532500,34.21961212158203125,
541500,31.4508514404296875,
550500,28.2420501708984375,
559500,29.51659393310546875,
568500,32.12900543212890625,
577500,31.373016357421875,
586500,29.39685821533203125,
595500,34.173797607421875,
604500,32.96678924560546875,
613500,34.4674072265625,
622500,30.66439056396484375,
631500,33.50140380859375,
640500,35.14733123779296875,
649500,35.04647064208984375,
658500,32.49581146240234375,
667500,32.47259521484375,
676500,41.1866455078125,
685500,35.61428070068359375,
694500,34.919281005859375,
703500,33.71311187744140625,
712500,40.529266357421875,
721500,40.33266448974609375,
730500,37.9565887451171875,
739500,35.364501953125,
748500,35.9678192138671875,
757500,45.526607513427734375,
766500,40.94794464111328125,
775500,38.95960235595703125,
784500,36.85308074951171875,
793500,46.16941070556640625,
802500,44.51263427734375,
811500,46.518917083740234375,
820500,40.42743682861328125,
829500,42.547149658203125,
838500,50.10823822021484375,
847500,51.393047332763671875,
856500,48.7363433837890625,
865500,46.688266754150390625,
874500,51.12297821044921875,
883500,51.969287872314453125,
892500,57.20355987548828125,
901500,51.164478302001953125,
910500,47.747257232666015625,
919500,48.89157867431640625,
928500,55.618816375732421875,
937500,51.52972412109375,
946500,47.5617828369140625,
955500,48.08301544189453125,
964500,48.63375091552734375,
973500,51.975414276123046875,
982500,45.202899932861328125,
991500,45.7044219970703125,
1000500,48.23230743408203125,
1009500,49.07732391357421875,
1018500,45.252918243408203125,
1027500,41.83956146240234375,
1036500,49.354579925537109375,
1045500,43.162723541259765625,
1054500,44.20458984375,
1063500,40.50537109375,
1072500,44.025409698486328125,
1081500,45.25998687744140625,
1090500,38.90517425537109375,
1099500,36.58936309814453125,
1108500,35.46909332275390625,
1117500,41.500030517578125,
1126500,35.67346954345703125,
1135500,33.7535247802734375,
1144500,33.61145782470703125,
1153500,35.088897705078125,
1162500,34.51595306396484375,
1171500,27.6376190185546875,
1180500,29.87722015380859375,
1189500,27.2496185302734375,
1198500,31.64766693115234375,
1207500,26.22463226318359375,
1216500,27.27707672119140625,
1225500,27.96555328369140625,
1234500,30.6486663818359375,
1243500,24.44623565673828125,
1252500,26.32413482666015625,
1261500,23.34503936767578125,
1270500,22.779449462890625,
1279500,24.13750457763671875,
1288500,23.8150177001953125,
1297500,26.772979736328125,
1306500,25.6378326416015625,
1315500,28.54398345947265625,
1324500,27.303680419921875,
1333500,23.95423126220703125,
1342500,25.3803558349609375,
1351500,23.09227752685546875,
1360500,22.853271484375,
1369500,25.59442901611328125,
1378500,25.40117645263671875,
1387500,25.29463958740234375,
1396500,26.72296142578125,
1405500,27.21537017822265625,
1414500,27.133544921875,
1423500,25.123779296875,
1432500,24.78826904296875,
1441500,26.3980712890625,
1450500,27.20810699462890625,
1459500,24.84912109375,
1468500,26.84859466552734375,
1477500,29.78276824951171875,
1486500,25.9325103759765625,
1495500,28.7960052490234375,
1504500,26.730560302734375,
1513500,29.73138427734375,
1522500,30.868011474609375,
1531500,26.4965972900390625,
1540500,28.95855712890625,
1549500,29.33269500732421875,
1558500,34.4682769775390625,
1567500,30.2991485595703125,
1576500,29.23726654052734375,
1585500,33.6153717041015625,
1594500,34.729644775390625,
1603500,34.39551544189453125,
1612500,32.28276824951171875,
1621500,34.98052978515625,
1630500,32.16060638427734375,
1639500,37.88971710205078125,
1648500,34.6402740478515625,
1657500,35.784149169921875,
1666500,36.29523468017578125,
1675500,39.2479705810546875,
1684500,36.95475006103515625,
1693500,36.95074462890625,
1702500,37.59961700439453125,
1711500,35.040740966796875,
1720500,39.6376495361328125,
1729500,34.87493133544921875,
