sep=,
Type,FSVA3013,
Version,1.40,
Date,19.Oct 2023,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,514980000.000000,Hz
Freq Offset,0.000000,Hz
Start,30060000.000000,Hz
Stop,999900000.000000,Hz
Span,969840000.000000,Hz
Ref Level,62.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,120000.000000,Hz
VBW,1000000.000000,Hz
SWT,0.674000,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,VIEW,
Detector,RMS,
Values,8083,
30060000,40.27143096923828125,
30180000,45.197948455810546875,
30300000,45.0665130615234375,
30420000,44.181026458740234375,
30540000,42.9506072998046875,
30660000,44.234283447265625,
30780000,36.26447296142578125,
30900000,42.91832733154296875,
31020000,42.1241912841796875,
31140000,44.478488922119140625,
31260000,40.8297882080078125,
31380000,38.37642669677734375,
31500000,37.34928131103515625,
31620000,37.771270751953125,
31740000,35.214569091796875,
31860000,38.19922637939453125,
31980000,39.80490875244140625,
32100000,35.65320587158203125,
32220000,41.64728546142578125,
32340000,37.8442840576171875,
32460000,37.20489501953125,
32580000,41.16585540771484375,
32700000,32.99536895751953125,
32820000,34.94365692138671875,
32940000,36.2165679931640625,
33060000,33.06827545166015625,
33180000,36.18729400634765625,
33300000,33.1719970703125,
33420000,33.125823974609375,
33540000,41.3443145751953125,
33660000,33.11383056640625,
33780000,36.855499267578125,
33900000,42.9935760498046875,
34020000,38.5180206298828125,
34140000,41.612640380859375,
34260000,38.5187530517578125,
34380000,35.921173095703125,
34500000,37.47740936279296875,
34620000,36.0003814697265625,
34740000,37.788421630859375,
34860000,44.1527557373046875,
34980000,34.41379547119140625,
35100000,42.20958709716796875,
35220000,42.74602508544921875,
35340000,33.81990814208984375,
35460000,38.95782470703125,
35580000,35.96047210693359375,
35700000,38.65494537353515625,
35820000,31.42246246337890625,
35940000,32.18853759765625,
36060000,32.39810943603515625,
36180000,35.5117034912109375,
36300000,29.23964691162109375,
36420000,36.90142059326171875,
36540000,34.23787689208984375,
36660000,32.22078704833984375,
36780000,37.11474609375,
36900000,30.7069854736328125,
37020000,29.06851959228515625,
37140000,32.62119293212890625,
37260000,28.67148590087890625,
37380000,33.8673858642578125,
37500000,32.06508636474609375,
37620000,32.12689208984375,
37740000,41.97504425048828125,
37860000,32.90740966796875,
37980000,34.93775177001953125,
38100000,42.0323333740234375,
38220000,32.39994049072265625,
38340000,32.6799163818359375,
38460000,32.13849639892578125,
38580000,30.2134246826171875,
38700000,38.25128173828125,
38820000,30.31139373779296875,
38940000,34.64919281005859375,
39060000,41.5018463134765625,
39180000,30.0278167724609375,
39300000,38.5431976318359375,
39420000,38.68096160888671875,
39540000,27.8155517578125,
39660000,33.44399261474609375,
39780000,30.8452911376953125,
39900000,29.60077667236328125,
40020000,34.6362457275390625,
40140000,31.0821075439453125,
40260000,36.34535980224609375,
40380000,36.82196807861328125,
40500000,28.5655364990234375,
40620000,34.44904327392578125,
40740000,31.6109771728515625,
40860000,24.1993408203125,
40980000,28.66629791259765625,
41100000,23.030975341796875,
41220000,26.5182647705078125,
41340000,27.4988555908203125,
41460000,25.2977142333984375,
41580000,31.80780792236328125,
41700000,28.476654052734375,
41820000,22.0733489990234375,
41940000,32.69628143310546875,
42060000,26.2900238037109375,
42180000,25.80588531494140625,
42300000,27.076171875,
42420000,20.4237823486328125,
42540000,26.82820892333984375,
42660000,26.25600433349609375,
42780000,23.49748992919921875,
42900000,32.08454132080078125,
43020000,26.07697296142578125,
43140000,30.531158447265625,
43260000,34.4544830322265625,
43380000,24.2038726806640625,
43500000,30.28279876708984375,
43620000,31.57892608642578125,
43740000,26.8436126708984375,
43860000,22.7512359619140625,
43980000,25.02486419677734375,
44100000,27.3017425537109375,
44220000,32.55634307861328125,
44340000,28.26720428466796875,
44460000,30.59993743896484375,
44580000,32.33612060546875,
44700000,23.88388824462890625,
44820000,29.89495086669921875,
44940000,27.13309478759765625,
45060000,24.6716461181640625,
45180000,23.05480194091796875,
45300000,21.781585693359375,
45420000,24.24074554443359375,
45540000,23.60161590576171875,
45660000,24.389556884765625,
45780000,25.66454315185546875,
45900000,25.91262054443359375,
46020000,23.998291015625,
46140000,24.0835113525390625,
46260000,20.3960723876953125,
46380000,23.2960052490234375,
46500000,23.1799774169921875,
46620000,19.70639801025390625,
46740000,22.42432403564453125,
46860000,24.5941619873046875,
46980000,23.36174774169921875,
47100000,24.17144775390625,
47220000,22.667144775390625,
47340000,22.56524658203125,
47460000,25.39127349853515625,
47580000,22.78343963623046875,
47700000,21.08966064453125,
47820000,21.55985260009765625,
47940000,22.0574951171875,
48060000,18.7094879150390625,
48180000,19.44507598876953125,
48300000,18.5134735107421875,
48420000,19.74840545654296875,
48540000,19.7625732421875,
48660000,22.67612457275390625,
48780000,28.49179840087890625,
48900000,24.05814361572265625,
49020000,30.496826171875,
49140000,26.95063018798828125,
49260000,28.0607147216796875,
49380000,26.3165130615234375,
49500000,31.21372222900390625,
49620000,32.0948333740234375,
49740000,32.61763763427734375,
49860000,33.15282440185546875,
49980000,36.23464202880859375,
50100000,33.56343841552734375,
