sep=,
Type,FSVA3013,
Version,1.40,
Date,11.Mar 2024,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,15076500.000000,Hz
Freq Offset,0.000000,Hz
Start,154500.000000,Hz
Stop,29998500.000000,Hz
Span,29844000.000000,Hz
Ref Level,62.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,9000.000000,Hz
VBW,100000.000000,Hz
SWT,0.000654,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,AVERAGE,
Detector,RMS,
Values,3317,
154500,33.6320869445800810,
163500,27.490334472656251,
172500,28.336223144531250,
181500,24.96963134765625014,
190500,29.14575759887695483,
199500,27.42087554931640625,
208500,29.47303009033203125,
217500,25.42705192565918182,
226500,29.40136962890624872,
235500,26.83657951354980753,
244500,28.881582641601565,
253500,26.26253311157226733,
262500,29.70197296142578125,
271500,26.600108337402343,
280500,28.6511213684082051,
289500,27.67907180786133026,
298500,25.6030981445312,
307500,28.91942642211914105,
316500,26.881721191406250,
325500,24.530420227050779,
334500,23.8691610717773450,
343500,26.8897531127929703,
352500,24.5481709289550771,
361500,28.5498390197753906,
370500,23.0435993957519543,
379500,31.58500442504882955,
388500,25.21852119445800966,
397500,31.96142578125,
406500,27.37805686950683537,
415500,31.1801000976563,
424500,27.8598960876464830,
433500,29.4086865234374990,
442500,31.174895019531252,
451500,31.0870079040527365,
460500,32.685255432128905,
469500,23.99553337097167827,
478500,29.8994169616699210,
487500,28.2618444824218749,
496500,34.00732543945313,
505500,26.73645782470703125,
514500,37.10854179382324247,
523500,29.8302529907226557,
532500,42.01390838623046875,
541500,34.738229980469,
550500,47.75076553344726449,
559500,40.3519226074219,
568500,49.986171722412109375,
577500,45.82319984436035298,
586500,46.22747802734375,
595500,47.673520545959469530,
604500,38.862213134765625,
613500,42.4114453125000,
622500,32.18709182739257812,
631500,43.3612861633300781,
640500,35.4999989318847682,
649500,36.55847473144532,
658500,26.3644279479980490,
667500,38.0788462829589847,
676500,41.523506469726563,
685500,38.99898323059082372,
694500,34.5988961791992224,
703500,37.38940315246582458,
712500,40.8392749023437,
721500,40.699188232421875,
730500,35.2557612609863256,
739500,35.2561500549316449,
748500,39.93231994628906278,
757500,48.6444030761719,
766500,37.203722534179690,
775500,36.350354003906,
784500,34.7658544921875006,
793500,46.46473388671874716,
802500,46.195482978820798792,
811500,45.481200752258303055,
820500,39.65602874755859375,
829500,44.99431610107421875,
838500,51.247869567871092,
847500,49.36306983947753935,
856500,46.343771247863770668,
865500,45.451232910156,
874500,52.376262664794921875,
883500,50.23528648376464645,
892500,49.25714111328125,
901500,43.833408927917481890,
910500,42.351068115234376421,
919500,46.629372367858884729,
928500,46.902378082275390625,
937500,42.37015190124511577,
946500,39.7971954345703125,
955500,42.0168063354492176,
964500,36.4133317565917949,
973500,36.53261413574219,
982500,33.6636143493652327,
991500,34.68321098327636776,
1000500,36.08594261169433537,
1009500,29.992492675781,
1018500,30.813624877929687,
1027500,26.93110610961914020,
1036500,35.179351806640625,
1045500,29.10857231140136747,
1054500,26.60243568420410298,
1063500,21.76484298706054688,
1072500,27.63054054260253878,
1081500,24.87906578063964602,
1090500,22.12384834289550994,
1099500,18.7209446716308605,
1108500,21.0590872192382825,
1117500,23.1983230590820320,
1126500,20.79912414550781,
1135500,18.2312109375000,
1144500,19.4699554443359375,
1153500,24.08078727722167756,
1162500,24.25629135131836023,
1171500,26.0129968261718751,
1180500,21.49271354675293111,
1189500,25.888069152832031,
1198500,26.6910482788085943,
1207500,25.43500099182129048,
1216500,18.7997731018066396,
1225500,20.6014599609375004,
1234500,25.192947082519531,
1243500,23.7342286682128893,
1252500,21.321364746093749,
1261500,19.65479225158691179,
1270500,19.51366531372070412,
1279500,26.43771629333496165,
1288500,22.82016754150390625,
1297500,20.89574645996093949,
1306500,19.95250701904296875,
1315500,23.34376052856445227,
1324500,24.6143916320800784,
1333500,23.9346081542969,
1342500,24.04010009765625000,
1351500,22.25276298522949148,
1360500,27.479487304687,
1369500,25.737302246093751,
1378500,27.0927589416503913,
1387500,22.58934402465820312,
1396500,25.38977050781,
1405500,23.3357217407226578,
1414500,27.85358345031738381,
1423500,24.99605598449707244,
1432500,24.5199760437011740,
1441500,29.1179054260253913,
1450500,25.71527297973632997,
1459500,29.16896667480469,
1468500,23.67793212890624943,
1477500,32.87004638671874801,
1486500,30.06917152404785298,
1495500,33.93376892089843722,
1504500,29.08814270019531278,
1513500,37.222656250,
1522500,34.66711418151855639,
1531500,32.7045909118652318,
1540500,29.027607421875000,
1549500,31.67154006958007884,
1558500,38.303249511718754,
1567500,34.5925842285156264,
1576500,33.6885910034179688,
1585500,30.87842559814453125,
1594500,38.9614442443847651,
1603500,34.545556640625001,
1612500,35.28111404418945085,
1621500,27.28129768371582387,
1630500,38.73265686035156,
1639500,38.40515235900878821,
1648500,39.3015170288085969,
1657500,32.1134422302246065,
1666500,34.71636962890625,
1675500,36.22649002075195312,
1684500,35.7194261169433602,
1693500,34.42340469360351562,
1702500,29.70536933898925724,
1711500,32.29047180175781051,
1720500,33.39101257324218608,
1729500,34.76802436828613452,
