sep=,
Type,FSVA3013,
Version,1.40,
Date,11.Mar 2024,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,79500.000000,Hz
Freq Offset,0.000000,Hz
Start,9100.000000,Hz
Stop,149900.000000,Hz
Span,140800.000000,Hz
Ref Level,83.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,200.000000,Hz
VBW,2000.000000,Hz
SWT,0.029500,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
45700,16.7249435424804673,
45900,17.70088378906250,
46100,17.648345947265625,
46300,13.7121487426757813,
46500,13.00091247558593821,
46700,13.2837438964844,
46900,15.38839256286621016,
47100,12.40965644836425774,
47300,12.89714813232421875,
47500,13.9303898620605473,
47700,12.6930999755859375,
47900,15.8283847045898440,
48100,14.97936248779296875,
48300,14.05130859375000,
48500,13.386846313476562,
48700,13.53035888671874964,
48900,14.10283088684082209,
49100,13.8801835632324231,
49300,13.09588806152344,
49500,14.039080200195313,
49700,13.3757653808593755,
49900,14.25491493225097628,
50100,16.700461425781249,
50300,13.68097984313964943,
50500,14.0425231933593757,
50700,14.0285603332519528,
50900,17.0652136230468763,
51100,16.7266397094726571,
51300,15.43149147033691548,
51500,17.03956428527832045,
51700,16.506416015625000,
51900,17.32516845703124986,
52100,15.64121658325195341,
52300,17.216517639160159,
52500,19.6259666442871108,
52700,20.4052969360351568,
52900,20.24173622131347727,
53100,28.891181945800781,
53300,31.7364871215820301,
53500,30.797496643066406,
53700,29.57878013610839929,
53900,26.5542802429199227,
54100,22.57322570800781492,
54300,21.07395606994628778,
54500,19.611591796875000,
54700,18.771575927734375,
54900,21.57804428100585881,
55100,21.08147689819335824,
55300,19.93061279296874844,
55500,23.97507385253906165,
55700,27.03228263854980540,
55900,27.64860801696777415,
56100,24.6083189392089849,
56300,23.70610778808593722,
56500,22.31654548645019531,
56700,22.09981063842773352,
56900,17.83077392578124787,
57100,17.9793901062011727,
57300,22.4596542358398423,
57500,39.40831130981445085,
57700,45.87071586608886520,
57900,32.68882987976073906,
58100,24.3535923767089848,
58300,24.8453329467773436,
58500,26.30666320800781222,
58700,26.15799613952636804,
58900,27.81195899963378793,
59100,30.962756347656249,
59300,26.6648583984374987,
59500,30.8684777832031259,
59700,29.34663513183593864,
59900,32.55998535156250,
60100,33.0199333190917983,
60300,32.7471618652343750,
60500,29.1416931152343750,
60700,30.46982910156250,
60900,26.58868331909179616,
61100,24.0622030639648443,
61300,25.42499794006347713,
61500,26.24284706115722443,
61700,26.03210083007813,
61900,22.7584327697753928,
62100,20.3261865234374994,
62300,16.93161621094,
62500,18.98049163818359375,
62700,19.471997375488282,
62900,20.47796058654785156,
63100,19.596977233886719,
63300,18.0523783874511707,
63500,19.48313003540038935,
63700,19.58328666687011932,
63900,18.43927879333496378,
64100,20.41513206481933551,
64300,21.100979919433595,
64500,18.53336769104003778,
64700,17.0961875915527344,
64900,17.7922416687011733,
65100,22.98147926330566548,
65300,28.75438293457031236,
65500,26.39670883178710881,
65700,27.34778594970703125,
65900,27.814890747070312,
66100,27.86141670227050682,
66300,37.36864036560058366,
66500,40.09345420837401974,
66700,37.8952961730957014,
66900,33.34660995483398693,
67100,31.108511657714843,
67300,25.98437393188476463,
67500,24.00031494140624844,
67700,21.84572021484374815,
67900,23.8483044433594,
68100,19.539106750488283,
68300,16.7467829895019520,
68500,16.367156982421875,
68700,17.5538334655761723,
68900,15.4351161193847659,
69100,14.48050987243652266,
69300,14.65142143249511619,
69500,15.32234207153320327,
69700,14.69315986633300852,
69900,14.3667886352539060,
70100,13.4205372619628918,
70300,15.8916906738281263,
70500,13.41113243103027486,
70700,14.61940612792968786,
70900,15.5815026855469,
71100,16.7336180114746114,
71300,13.2168373107910160,
71500,13.02567268371582010,
71700,11.46210205078124922,
71900,15.75632057189941371,
72100,15.8833198547363299,
72300,15.43417625427245987,
72500,14.0712780761718754,
72700,15.95785766601563,
72900,15.2732414245605472,
73100,15.14082984924316477,
73300,13.27802429199219,
73500,13.13290283203124886,
73700,15.382656250,
73900,13.1433984375000,
74100,16.36066085815429716,
74300,18.491912841796875,
74500,19.13251533508300994,
74700,18.929864807128908,
74900,16.70120262145996293,
75100,14.76056373596191307,
75300,13.2244821166992192,
75500,14.0793338012695308,
75700,13.33990478515625,
75900,16.25091133117675923,
76100,14.21437835693359375,
76300,13.8099822998046875,
76500,17.05080520629882912,
76700,36.42534301757813,
76900,45.85623619079589730,
77100,39.32983970642089844,
77300,21.5899597167969,
77500,14.4634020996094,
77700,14.6870132446289059,
77900,15.708772277832031,
78100,15.886748657226562,
78300,16.69652366638183594,
78500,15.5335540771484375,
78700,15.9084164428710935,
78900,18.25493545532226491,
79100,16.03591842651367116,
79300,18.70390914916992386,
79500,16.841796875,
79700,18.638354187011718,
79900,19.64075660705566406,
80100,22.64819526672363281,
80300,19.0461883544921875,
80500,16.4610748291015625,
80700,16.95700706481933651,
80900,17.4867553710938,
81100,19.996672363281252,
81300,18.430339050292968,
81500,15.0914067077636709,
81700,17.4902165222167980,
81900,18.8374481201171875,
82100,17.96401725769042912,
82300,16.584404296875000,
82500,15.86032218933105575,
82700,14.87752876281738423,
82900,13.26870750427246115,
83100,14.58042671203613239,
83300,12.22257614135742188,
83500,12.97090393066406300,
83700,12.30287910461425760,
83900,14.49930908203124957,
84100,13.7026538085937,
84300,11.35689796447753963,
84500,15.31708145141601562,
84700,14.67916122436523452,
84900,13.41659912109374986,
85100,11.7816009521484375,
85300,14.1532937622070314,
85500,14.92594345092773445,
85700,12.3294465637207029,
85900,15.5555419921875,
86100,14.40417289733886719,
86300,14.2147714233398439,
86500,13.017243957519533,
86700,12.19517906188964851,
86900,15.30801246643066449,
87100,16.1663662719726560,
87300,18.77412162780761662,
87500,18.24327735900878977,
87700,20.7646232604980483,
87900,22.04247779846191335,
88100,21.01587829589844,
88300,21.71843566894531,
88500,22.63776969909667969,
88700,26.53155738830566435,
88900,26.516303405761718,
89100,23.95590530395507756,
89300,22.59386146545410057,
89500,16.3248054504394560,
89700,12.31673049926757812,
89900,13.16332801818847642,
90100,13.90718185424804609,
90300,11.16516700744628920,
90500,13.83122558593750,
90700,13.29863754272460952,
90900,12.563349609374999,
91100,12.9189648438,
91300,11.71450309753418040,
91500,12.4064360046386710,
91700,9.571765136719,
91900,13.87763259887695355,
92100,13.28416305541992237,
92300,13.06597175598144567,
92500,13.39023193359374986,
92700,12.29496826171874879,
92900,14.52220916748046875,
93100,15.88783447265624993,
93300,16.30142250061035014,
93500,16.7664222717285156,
93700,13.15048416137695320,
93900,14.97436408996582102,
94100,13.17346435546874872,
94300,12.42351570129394567,
94500,11.9294105529785153,
94700,11.206655578613281,
94900,13.66449645996093842,
95100,14.9546916198730475,
95300,12.074382324219,
95500,11.55519752502441300,
95700,9.7304260253906,
95900,16.57839347839355426,
96100,33.2445481872558588,
96300,31.19983673095703125,
96500,18.83671875000,
96700,11.20447944641113303,
96900,11.1183302307128908,
97100,14.3640637207031,
97300,11.25770370483398430,
97500,10.874501953125000,
97700,13.4559608459472670,
97900,12.85259323120117081,
98100,15.00965942382813,
98300,13.84803535461425739,
98500,13.76639671325683523,
98700,13.10933044433593864,
98900,11.38845405578613423,
99100,14.555131530761720,
99300,14.48582954406738388,
99500,15.619743347167969,
99700,12.79460197448730518,
99900,14.8822546386718759,
100100,14.38034248352050781,
100300,12.19657035827636626,
100500,11.0577035522460942,
100700,11.6614706420898440,
100900,14.9126884460449229,
101100,15.45242820739746215,
101300,13.36044502258300781,
101500,14.87369323730468729,
101700,12.88051643371582067,
101900,13.12478141784668040,
102100,15.42960205078124858,
102300,15.30049896240234375,
102500,14.51636215209961023,
102700,13.342644653320313,
102900,16.62330436706542969,
103100,14.77343421936035206,
103300,12.0941398620605458,
103500,13.21560249328613246,
103700,12.76981300354003857,
103900,13.73370124816894489,
104100,14.99643707275390625,
104300,13.59867095947265625,
104500,12.8793786621094,
104700,12.4441505432128920,
104900,13.14418869018554581,
105100,15.49810890197753821,
105300,14.5260507202148439,
105500,13.3669853210449237,
105700,13.687840270996093,
105900,13.75063972473144602,
106100,13.15062965393066285,
106300,12.62491699219,
106500,12.363318481445312,
106700,14.64913330078124964,
106900,18.3908430480957037,
107100,17.18916503906,
107300,13.562149963378905,
107500,12.2358152770996096,
107700,11.3897857666015625,
107900,15.92164878845214915,
108100,15.52685600280761768,
108300,11.8241659545898443,
108500,12.51323318481445312,
108700,14.95136260986328125,
108900,15.9279634094238283,
109100,16.27081237792968693,
109300,11.8419349670410163,
109500,13.946547241210936,
109700,16.39133506774902216,
109900,16.13769035339355540,
110100,18.70269996643066435,
110300,15.21075561523437,
110500,18.28098449707031,
110700,18.42496269226074190,
