sep=,
Type,FSVA3013,
Version,1.40,
Date,19.Oct 2023,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,79500.000000,Hz
Freq Offset,0.000000,Hz
Start,9100.000000,Hz
Stop,149900.000000,Hz
Span,140800.000000,Hz
Ref Level,59.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,200.000000,Hz
VBW,2000.000000,Hz
SWT,0.029500,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,VIEW,
Detector,RMS,
Values,705,
9100,22.8701019287109375,
9300,18.5676116943359375,
9500,24.60553741455078125,
9700,24.691741943359375,
9900,29.1929931640625,
10100,32.5786590576171875,
10300,31.0233306884765625,
10500,27.53003692626953125,
10700,22.13903045654296875,
10900,23.94881439208984375,
11100,16.7953948974609375,
11300,20.2907562255859375,
11500,28.473724365234375,
11700,27.72586822509765625,
11900,22.97338104248046875,
12100,19.66110992431640625,
12300,21.54052734375,
12500,35.1089630126953125,
12700,38.33351898193359375,
12900,38.483673095703125,
13100,37.63800811767578125,
13300,39.084991455078125,
13500,40.95433807373046875,
13700,39.27727508544921875,
13900,31.27394866943359375,
14100,30.68978118896484375,
14300,31.6299591064453125,
14500,26.42548370361328125,
14700,24.9559783935546875,
14900,26.4286956787109375,
15100,15.8312835693359375,
15300,19.32512664794921875,
15500,23.67734527587890625,
15700,23.2507171630859375,
15900,30.348602294921875,
16100,29.59056854248046875,
16300,32.94196319580078125,
16500,32.624176025390625,
16700,29.43023681640625,
16900,33.5262298583984375,
17100,28.3367919921875,
17300,33.446075439453125,
17500,36.99733734130859375,
17700,45.031230926513671875,
17900,48.132900238037109375,
18100,49.27376556396484375,
18300,48.645030975341796875,
18500,61.76995086669921875,
18700,54.34281158447265625,
18900,44.75653076171875,
19100,50.8012847900390625,
19300,45.434234619140625,
19500,51.20674896240234375,
19700,45.876438140869140625,
19900,58.398128509521484375,
20100,53.3749847412109375,
20300,48.134002685546875,
20500,50.852703094482421875,
20700,55.279510498046875,
20900,51.469577789306640625,
21100,50.322193145751953125,
21300,46.888134002685546875,
21500,46.781612396240234375,
21700,52.01902008056640625,
21900,63.852458953857421875,
22100,64.7014617919921875,
22300,55.37464141845703125,
22500,47.65903472900390625,
22700,42.717926025390625,
22900,47.65564727783203125,
23100,44.663806915283203125,
23300,39.63062286376953125,
23500,37.46257781982421875,
23700,35.40456390380859375,
23900,34.8185577392578125,
24100,29.10128021240234375,
24300,36.23526763916015625,
24500,37.120513916015625,
24700,35.01441192626953125,
24900,37.99747467041015625,
25100,30.14905548095703125,
25300,28.46524810791015625,
25500,34.770721435546875,
25700,33.6096954345703125,
25900,22.8083953857421875,
26100,38.75673675537109375,
26300,40.40389251708984375,
26500,36.8434906005859375,
26700,32.9400482177734375,
26900,28.58773040771484375,
27100,30.841278076171875,
27300,32.33068084716796875,
27500,26.98831939697265625,
27700,23.088653564453125,
27900,20.45864105224609375,
28100,21.90850067138671875,
28300,18.08316802978515625,
28500,21.4084014892578125,
28700,28.67340087890625,
28900,25.95330810546875,
29100,23.6954345703125,
29300,22.97022247314453125,
29500,26.271636962890625,
29700,24.437103271484375,
29900,23.73644256591796875,
30100,21.10543060302734375,
30300,26.54753875732421875,
30500,30.78415679931640625,
30700,28.98907470703125,
30900,24.029266357421875,
31100,18.8973236083984375,
31300,24.975738525390625,
31500,26.44775390625,
31700,25.599578857421875,
31900,13.65027618408203125,
32100,15.2874603271484375,
32300,16.08168792724609375,
32500,17.94521331787109375,
32700,15.5896453857421875,
32900,16.8912200927734375,
33100,19.5644073486328125,
33300,17.1866912841796875,
33500,13.7736663818359375,
33700,10.282867431640625,
33900,15.50423431396484375,
34100,14.70009613037109375,
34300,16.844879150390625,
34500,8.76660919189453125,
34700,16.3042755126953125,
34900,20.31945037841796875,
35100,16.33544158935546875,
35300,9.595458984375,
35500,18.234222412109375,
35700,24.8819122314453125,
35900,25.07538604736328125,
36100,16.174346923828125,
36300,18.321380615234375,
36500,18.0839996337890625,
36700,14.1025848388671875,
36900,33.0123138427734375,
37100,40.26831817626953125,
37300,41.32962799072265625,
37500,28.0399627685546875,
37700,21.85741424560546875,
37900,21.4246063232421875,
38100,21.0377197265625,
38300,16.129486083984375,
38500,19.74072265625,
38700,17.0287628173828125,
38900,10.7997894287109375,
39100,19.92438507080078125,
39300,21.801055908203125,
39500,12.337738037109375,
39700,19.44541168212890625,
39900,49.58538818359375,
40100,50.116703033447265625,
40300,21.89173126220703125,
40500,17.37483978271484375,
40700,18.52447509765625,
40900,22.1535186767578125,
41100,23.198486328125,
41300,20.1050872802734375,
41500,24.012969970703125,
41700,26.8167877197265625,
41900,27.574920654296875,
42100,26.43279266357421875,
42300,27.5998077392578125,
42500,19.0501556396484375,
42700,25.55644989013671875,
42900,33.5158538818359375,
43100,34.46871185302734375,
43300,39.5702972412109375,
43500,44.19065093994140625,
43700,41.82343292236328125,
43900,53.575565338134765625,
44100,57.441097259521484375,
44300,56.41387176513671875,
44500,47.47072601318359375,
44700,44.63236236572265625,
44900,43.620571136474609375,
45100,45.244998931884765625,
45300,43.01807403564453125,
45500,45.201686859130859375,
